frameTime	speaker	word	utt_num	word_num
28.17	1	way	0	0
28.190000000000005	1	way	0	0
28.200000000000006	1	way	0	0
28.210000000000008	1	way	0	0
28.22000000000001	1	way	0	0
28.23000000000001	1	way	0	0
28.240000000000013	1	way	0	0
28.250000000000014	1	way	0	0
28.260000000000016	1	way	0	0
28.270000000000017	1	way	0	0
28.28000000000002	1	way	0	0
28.29000000000002	1	way	0	0
28.300000000000022	1	way	0	0
28.310000000000024	1	way	0	0
28.320000000000025	1	way	0	0
28.330000000000027	1	way	0	0
28.34000000000003	1	way	0	0
28.35000000000003	1	way	0	0
28.36000000000003	1	way	0	0
28.370000000000033	1	way	0	0
28.380000000000035	1	way	0	0
28.390000000000036	1	way	0	0
28.400000000000038	1	way	0	0
28.41000000000004	1	way	0	0
28.42000000000004	1	way	0	0
28.430000000000042	1	way	0	0
28.440000000000044	1	way	0	0
28.450000000000045	1	way	0	0
28.460000000000047	1	way	0	0
28.47000000000005	1	way	0	0
28.48000000000005	1	way	0	0
28.49000000000005	1	way	0	0
28.500000000000053	1	way	0	0
28.510000000000055	1	way	0	0
28.520000000000056	1	way	0	0
28.530000000000058	1	way	0	0
28.54000000000006	1	way	0	0
28.55000000000006	1	way	0	0
28.560000000000063	1	way	0	0
28.570000000000064	1	way	0	0
28.580000000000066	1	way	0	0
28.590000000000067	1	way	0	0
28.60000000000007	1	way	0	0
28.61000000000007	1	way	0	0
28.620000000000072	1	way	0	0
28.630000000000074	1	way	0	0
28.640000000000075	1	way	0	0
28.650000000000077	1	way	0	0
28.66000000000008	1	way	0	0
28.67000000000008	1	way	0	0
28.68000000000008	1	way	0	0
28.690000000000083	1	way	0	0
28.700000000000085	1	way	0	0
28.710000000000086	1	way	0	0
28.720000000000088	1	way	0	0
28.73000000000009	1	way	0	0
28.74000000000009	1	way	0	0
28.750000000000092	1	way	0	0
28.760000000000094	1	way	0	0
28.770000000000095	1	way	0	0
28.780000000000097	1	way	0	0
28.7900000000001	1	way	0	0
28.8000000000001	1	way	0	0
28.8100000000001	1	way	0	0
28.820000000000103	1	way	0	0
28.830000000000105	1	way	0	0
28.840000000000106	1	way	0	0
28.850000000000108	1	way	0	0
28.86000000000011	1	way	0	0
28.87000000000011	1	way	0	0
28.880000000000113	1	way	0	0
28.890000000000114	1	way	0	0
28.900000000000116	1	way	0	0
28.910000000000117	1	way	0	0
28.92000000000012	1	way	0	0
28.93000000000012	1	way	0	0
28.940000000000122	1	way	0	0
28.950000000000124	1	way	0	0
28.960000000000125	1	way	0	0
28.970000000000127	1	way	0	0
28.98000000000013	1	way	0	0
28.99000000000013	1	way	0	0
29.00000000000013	1	way	0	0
29.010000000000133	1	way	0	0
29.020000000000135	1	way	0	0
29.030000000000136	1	way	0	0
29.040000000000138	1	way	0	0
29.05000000000014	1	way	0	0
29.06000000000014	1	way	0	0
29.070000000000142	1	way	0	0
29.080000000000144	1	way	0	0
29.090000000000146	1	way	0	0
29.100000000000147	1	way	0	0
29.11000000000015	1	way	0	0
29.12000000000015	1	way	0	0
29.13000000000015	1	way	0	0
29.140000000000153	1	way	0	0
29.150000000000155	1	way	0	0
29.160000000000156	1	way	0	0
29.170000000000158	1	way	0	0
29.18000000000016	1	way	0	0
29.19000000000016	1	way	0	0
